2017/10/24,77.22,3050030,77.12,77.42,76.93
2017/10/25,77.33,3920178,76.73,77.42,76.23
2017/10/26,77.3,2848833,77.59,77.94,77.15
2017/10/27,77.3,3746317,76.82,77.47,76.235
2017/10/30,75.27,5211402,77.2,77.22,75.21
2017/10/31,77.33,4819848,76.18,77.4,76.02
2017/11/01,77.7,4045850,77.71,77.86,77.08
2017/11/02,78.03,6533324,76.84,78.19,75.51
2017/11/03,78,4077659,77.87,78.19,77.57
2017/11/06,77,4681347,78.09,78.22,76.51
2017/11/07,78.18,3417521,76.93,78.64,76.49
2017/11/08,79.58,4058749,78.64,80.09,78.22
2017/11/09,79.41,3431471,79.26,79.9399,79.02
2017/11/10,79.72,3402981,78.97,79.88,78.97
2017/11/13,79.85,3254286,79.66,80.37,79.6
2017/11/14,79.38,2839202,79.54,79.88,79.03
2017/11/15,78.78,3277411,79.49,79.89,78.57
2017/11/16,79.68,3028937,78.72,80.16,78.5101
2017/11/17,79.63,4263377,79.63,80.07,79.275
2017/11/20,79.93,3730357,79.7,80.96,79.63
2017/11/21,80.01,2455630,80.12,80.29,79.76
2017/11/22,79.82,2923893,80.04,80.2,79.59
2017/11/24,79.76,1144834,80.25,80.35,79.54
2017/11/27,79.61,4562224,79.76,80.04,79.45
2017/11/28,78.98,3163744,79.7,79.86,78.715
2017/11/29,81.09,4044759,78.95,81.56,78.83
2017/11/30,81.37,4404524,81.44,82.18,80.5
2017/12/01,81.21,3354128,80.95,81.6,80.29
2017/12/04,81.92,2907950,81.32,82.29,81.165
2017/12/05,80.64,3247984,82.05,82.48,80.51
2017/12/06,80.49,2563714,80.75,81.14,80.24
2017/12/07,79.36,2532321,80.17,80.5,79.31
2017/12/08,78.48,5331484,79.6,79.7055,77.935
2017/12/11,78.37,3988400,78.18,78.39,77.19
2017/12/12,78.95,3133701,78.33,79.09,78.12
2017/12/13,79.28,2981935,79.25,79.6,78.7699
2017/12/14,78.98,3314846,79.28,79.7,78.87
2017/12/15,79.54,6684869,79.8,79.83,79.01
2017/12/18,79.37,2721174,79.98,80.36,79.29
2017/12/19,78.52,2886072,79.52,79.82,78.39
2017/12/20,77.38,3714832,78.81,78.89,77.32
2017/12/21,77.88,4557785,77.84,78.17,77.07
2017/12/22,78.24,3091373,78.14,78.6,77.88
2017/12/26,78.11,2532221,78.12,78.47,78
2017/12/27,77.98,1757248,78.24,78.6,77.95
2017/12/28,77.92,1841774,78.22,78.29,77.72
2017/12/29,77.76,2443452,77.7,78.68,77.69
2018/01/02,77.02,4007817,78.22,78.31,76.88
2018/01/03,77.01,3368317,77.33,77.59,76.9
2018/01/04,77.91,3603265,77.23,78.22,77.06
2018/01/05,77.84,4152271,78.04,78.33,77.23
2018/01/08,78.48,3127060,77.82,78.58,77.82
2018/01/09,78.62,3436607,78.54,78.72,78.05
2018/01/10,77.89,3710681,78.65,78.65,77.4
2018/01/11,77.13,3486341,78.02,78.2,77.02
2018/01/12,77.35,4223263,77.35,77.57,76.6
2018/01/16,78.64,5327757,77.97,78.9204,77.56
2018/01/17,80.07,6517360,79.11,80.67,78.79
2018/01/18,79.27,3433525,80.16,80.6,79.02
2018/01/19,79.66,3739823,79.53,79.96,79.1
2018/01/22,80.17,3964922,79.82,80.45,79.76
2018/01/23,80.27,2723978,79.76,80.53,79.56
2018/01/24,79.86,3114106,80.5,80.59,79.71
2018/01/25,79.67,2927256,80,80.445,79.382
2018/01/26,79.39,4743732,79.9,80,78.4
2018/01/29,78.42,3273241,79.17,79.88,78.39
2018/01/30,78.5,3321892,78.64,79.66,78.43
2018/01/31,78.39,4823527,78.62,78.88,77.85
2018/02/01,78.57,3119823,78.12,78.95,77.6
2018/02/02,77.19,5219271,78.12,78.34,76.65
2018/02/05,74.26,5361149,77.29,77.9385,74.175
2018/02/06,74.31,7523813,73.84,74.32,72.05
2018/02/07,73.55,6740833,73.84,74.71,73.52
2018/02/08,71.58,8201854,73.6,74.04,71.25
2018/02/09,71.38,6852576,72,72.66,70.2452
2018/02/12,71.81,4364161,71.52,72.63,71.45
2018/02/13,71.71,4005491,71.52,71.99,70.6799
2018/02/14,71.92,5471067,71.34,72.04,70.7
2018/02/15,72.71,7369711,72.19,72.78,70.65
2018/02/16,70.8,14996630,69.94,71.25,67.65
2018/02/20,68.69,8699292,70.78,70.8,68.02
2018/02/21,67.47,6627277,68.92,68.93,67.44
2018/02/22,67.64,5968637,67.38,68.249,67.05
2018/02/23,69.02,5740018,67.96,69.11,67.35
2018/02/26,69.74,7519409,69.6,70,68.56
2018/02/27,67.87,5409900,69.61,70.015,67.86
2018/02/28,67.05,6171117,68.27,68.59,67.03
2018/03/01,66.89,5187175,67.14,67.989,66.36
2018/03/02,67.17,4819883,67.02,67.61,66.52
2018/03/05,67.43,3903897,66.72,67.73,66.72
2018/03/06,67.77,3513082,67.7,67.87,67.23
2018/03/07,67.46,3315941,67.35,67.59,66.73
2018/03/08,66.99,3587122,67.17,67.36,66.465
2018/03/09,67.23,4910694,67.2,67.6,66.53
2018/03/12,67.7,2644912,67.26,67.89,67.1
2018/03/13,67.37,3360695,67.84,67.95,67.16
2018/03/14,66.58,3900303,67.61,67.91,66.22
2018/03/15,65.46,4881360,66.4,66.67,65.1148
2018/03/16,65.36,7204480,65.45,65.84,64.94
2018/03/19,63.95,6845019,65.18,65.36,63.58
2018/03/20,63.18,7488798,64.03,64.21,62.82
2018/03/21,61.99,7074909,62.53,62.76,61.75
2018/03/22,60.53,8144013,61.73,61.96,60.49
2018/03/23,60.03,6307387,60.73,61.6569,59.95
2018/03/26,61.65,5297976,60.88,61.73,60.53
2018/03/27,60.7,5276296,61.74,61.98,60.39
2018/03/28,61.37,4766989,60.84,61.96,60.751
2018/03/29,62.29,5000543,61.79,62.62,61.6848
2018/04/02,60.06,5229328,61.94,62,59.79
2018/04/03,60.24,6324310,60.62,60.66,59.48
2018/04/04,61.38,4764423,59.79,61.823,59.7261
2018/04/05,61.31,4253064,61.7,61.9,60.95
2018/04/06,60.54,3920149,61.09,61.98,60.16
2018/04/09,60.65,4669253,60.89,61.4,60.34
2018/04/10,61.25,4680830,61.65,61.82,60.62
2018/04/11,61.54,3850152,60.85,61.83,60.78
2018/04/12,60.94,5123580,61.53,61.7053,60.78
2018/04/13,60.92,3746037,61.07,61.13,60.49
2018/04/16,61.19,5445425,60.02,61.31,59.92
2018/04/17,61.69,4439125,61.69,61.81,61.09
2018/04/18,60.79,5517958,61.66,61.8,60.35
2018/04/19,59.73,7444916,60.75,60.89,59.63
2018/04/20,58.22,9699203,59.85,60.158,57.55
2018/04/23,57.68,7850013,58,58.19,57.41
2018/04/24,56.53,8265739,57.95,58,56.11
2018/04/25,56.85,6765462,56.52,57.4,56.29
2018/04/26,57.33,5128473,57.03,57.4657,56.51
2018/04/27,57.66,4085558,57.43,58.26,57.36
2018/04/30,56.38,6761504,57.9,58.16,56.36
2018/05/01,55.7,6348670,56.32,56.44,55.3
2018/05/02,54.2,9014735,55.88,55.95,54.11
2018/05/03,54.95,10366430,56.27,56.4,54.94
2018/05/04,58.01,9206926,55,58.45,54.69
2018/05/07,58.83,7323607,58.5,59.245,58.19
2018/05/08,58.76,7121311,58.69,59.13,57.62
2018/05/09,58.48,4993984,58.94,59.32,58.09
2018/05/10,59.04,3933904,58.75,59.35,58.55
2018/05/11,59.24,3980255,58.97,59.86,58.97
2018/05/14,59.28,4228559,59.37,59.6,58.92
2018/05/15,59.04,5660577,59.16,59.49,58.62
2018/05/16,59.29,4251802,59.06,59.32,58.53
2018/05/17,58.06,4692164,58.72,58.84,57.72
2018/05/18,56.79,9522774,57.61,57.66,55.7148
2018/05/21,56.45,4584422,57,57.35,56.2024
2018/05/22,56.58,4179174,56.58,57.2558,56.21
2018/05/23,56.98,3113282,56.3,57.08,56.3
2018/05/24,57.06,2744470,57,57.16,56.38
2018/05/25,57.77,3287549,57.12,58.12,57.1
2018/05/29,57.4,4228718,57.57,57.86,56.94
2018/05/30,58.84,5559222,57.65,59.06,57.44
2018/05/31,57.48,6780923,58.79,58.94,57.15
2018/06/01,57.65,4745113,57.64,58.18,57.28
2018/06/04,58.42,3619097,57.85,58.66,57.75
2018/06/05,57.92,4914026,58.78,58.7916,57.6674
2018/06/06,57.92,4824638,58.09,58.09,57.01
2018/06/07,57.67,4490544,57.51,58.16,57.07
2018/06/08,58.47,4254979,57.79,58.59,57.67
2018/06/11,59.88,5237973,58.6,60.14,58.58
2018/06/12,60.12,4279590,60.23,60.65,59.29
2018/06/13,60.1,3459766,60.36,60.68,59.65
2018/06/14,60.67,3564050,60.39,61.01,59.94
2018/06/15,61.61,7616070,60.81,61.64,60.39
2018/06/18,60.87,4477824,61.43,62.65,60.47
2018/06/19,62.14,5967854,60.59,62.27,60.5
2018/06/20,63.04,6021793,62.27,63.34,62
2018/06/21,62.57,4954068,63.05,63.2,62.25
2018/06/22,63.21,4246934,62.81,63.45,62.66
2018/06/25,63.32,4967993,62.85,64.54,62.82
2018/06/26,63.21,4179476,63.58,63.61,62.35
2018/06/27,62.69,3242560,62.99,63.815,62.51
2018/06/28,62.65,3679367,62.84,63.32,62.505
2018/06/29,62.82,3812414,62.91,63.23,62.13
2018/07/02,62.09,3654143,62.5,62.59,61.52
2018/07/03,62.64,1673997,62.33,63.13,62.33
2018/07/05,63.95,2833627,63.28,64,62.64
2018/07/06,64.43,3328777,64,64.62,63.67
2018/07/09,63.97,3060042,64.65,64.75,63.62
2018/07/10,64,3101884,64.34,64.34,63.3299
2018/07/11,63.74,2519605,63.91,64.28,63.51
2018/07/12,63.64,2659873,63.93,64.05,63.29
